"ID","Address","Latitude","Longitude","IsAStudio","Beds","Baths","Size","SizeUnit","LotSize","LotSizeUnit","BuiltInYear"
15166601,"412 Pioche St, San Francisco, CA",37728074,-122422730,False,1.0,1.0,890.0,"sqft",1097.0,"sqft",1942.0
15111172,"1750 23rd Ave, San Francisco, CA",37754969,-122480493,False,3.0,3.0,2028.0,"sqft",3000.0,"sqft",1949.0
15125268,"2623 22nd Ave, San Francisco, CA",37738682,-122478940,False,2.0,1.0,1000.0,"sqft","","",1938.0
15095208,"574 18th Ave, San Francisco, CA",37777141,-122476669,False,3.0,1.5,2050.0,"sqft",3000.0,"sqft",1916.0
80746381,"400 Beale St APT 2506, San Francisco, CA",37786910,-122390925,False,2.0,2.0,1215.0,"sqft","","",2002.0
15192331,"265 Thrift St, San Francisco, CA",37717181,-122461318,False,"",2.0,2529.0,"sqft",4499.0,"sqft",1909.0
53153496,"246 2nd St APT 803, San Francisco, CA",37785750,-122397404,False,2.0,2.0,1097.0,"sqft","","",2000.0
15100665,"855 La Playa St APT 360, San Francisco, CA",37772199,-122510375,False,2.0,2.0,1193.0,"sqft","","",1982.0
2100170419,"3947 17th Street, San Francisco, CA",37762490,-122433500,False,2.0,3.0,1250.0,"sqft","","",1910.0
15150032,"725 Hampshire St, San Francisco, CA",37759765,-122407671,False,2.0,1.0,1740.0,"sqft",2500.0,"sqft",1900.0
15079585,"3835 Scott St APT 105, San Francisco, CA",37805235,-122442515,False,1.0,1.0,1118.0,"sqft","","",1928.0
64971338,"108 Cervantes Blvd, San Francisco, CA",37804352,-122439281,False,3.0,"",1993.0,"sqft","","",1935.0
58883369,"445 Francisco St APT 304, San Francisco, CA",37804334,-122412450,False,2.0,2.0,1243.0,"sqft","","",2001.0
15111695,"124 Noriega St, San Francisco, CA",37754991,-122465119,False,3.0,2.0,1484.0,"sqft",2500.0,"sqft",1941.0
15137757,"147 Stillings Ave, San Francisco, CA",37734342,-122443147,False,3.0,2.0,1700.0,"sqft",2500.0,"sqft",1942.0
15194972,"174 Victoria St, San Francisco, CA",37713859,-122465018,False,3.0,1.0,984.0,"sqft",2495.0,"sqft",1940.0
59779633,"1488 Harrison St APT 103, San Francisco, CA",37770933,-122412421,False,1.0,2.0,1102.0,"sqft","","",2001.0
111711143,"2125 Bryant St APT 117, San Francisco, CA",37760177,-122409790,False,2.0,2.0,1328.0,"sqft","","",2009.0
15161389,"199 Elsie St, San Francisco, CA",37741023,-122418609,False,"",1.0,1010.0,"sqft",1393.0,"sqft",1931.0
123174904,"1080 Sutter St APT 1001, San Francisco, CA",37788066,-122418065,False,3.0,2.0,1273.0,"sqft","","",2014.0
15109011,"1630 30th Ave, San Francisco, CA",37756845,-122488146,False,"",1.0,1300.0,"sqft",2996.0,"sqft",1945.0
15147285,"533 Elizabeth St, San Francisco, CA",37751929,-122432815,False,4.0,3.0,1744.0,"sqft",2850.0,"sqft",1955.0
121336978,"315 Moraga St, San Francisco, CA",37756514,-122466064,False,3.0,3.0,1942.0,"sqft","","",2012.0
15151520,"1015 Rhode Island St, San Francisco, CA",37756469,-122401462,False,4.0,4.0,2381.0,"sqft",2613.0,"sqft",1938.0
15133658,"120 Ulloa St, San Francisco, CA",37744348,-122455305,False,2.0,2.5,2063.0,"sqft",3101.0,"sqft",1937.0
72547405,"35 Lakeshore Ct, Richmond, CA",37733787,-122490486,False,1.0,1.0,549.0,"sqft","","",1991.0
114314023,"156 Mary Teresa St, San Francisco, CA",37713792,-122398735,False,2.0,2.0,1207.0,"sqft","","",2008.0
15066001,"1070 Green St APT 201, San Francisco, CA",37798792,-122416797,False,2.0,2.0,1465.0,"sqft","","",1963.0
15163213,"3990 Folsom St, San Francisco, CA",37737197,-122413659,False,3.0,2.0,1200.0,"sqft",1751.0,"sqft",1968.0
15118633,"2287 43rd Ave, San Francisco, CA",37744054,-122501820,False,3.0,2.0,1331.0,"sqft",2060.0,"sqft",1941.0
119684777,"967 Hayes St, San Francisco, CA",37775645,-122432222,False,4.0,3.0,3006.0,"sqft","","",1885.0
15064391,"1821 Grant Ave APT 101, San Francisco, CA",37803748,-122408531,False,1.0,1.0,1048.0,"sqft","","",1975.0
15191102,"267 Niagara Ave, San Francisco, CA",37718471,-122445671,False,2.0,1.0,1250.0,"sqft",2178.0,"sqft",1931.0
15173656,"227 Delta St, San Francisco, CA",37715410,-122408311,False,3.0,1.0,825.0,"sqft",1498.0,"sqft",1958.0
15147936,"271 Clara St # 2, San Francisco, CA",37778136,-122403785,False,1.0,1.0,985.0,"sqft",1685.0,"sqft",1907.0
63197063,"4677 18th St, San Francisco, CA",37760155,-122442855,False,3.0,2.0,1718.0,"sqft","","",1905.0
89239433,"383 Missouri St, San Francisco, CA",37761581,-122396117,False,2.0,1.0,1625.0,"sqft","","",1904.0
59700145,"560 Haight St APT 102, San Francisco, CA",37772335,-122431370,False,2.0,2.0,1034.0,"sqft","","",2001.0
15080609,"2769 Union St, San Francisco, CA",37795620,-122444820,False,3.0,2.0,2800.0,"sqft","","",1984.0
15132921,"2270 9th Ave, San Francisco, CA",37747082,-122466367,False,4.0,3.5,3548.0,"sqft",5699.0,"sqft",1935.0
15178871,"4 Brumiss Ter, Daly City, CA",37708581,-122451809,False,"",1.0,1446.0,"sqft",2108.0,"sqft",1927.0
64969822,"140 S Van Ness Ave UNIT 631, San Francisco, CA",37771585,-122418825,False,2.0,2.0,1075.0,"sqft","","",2002.0
15107396,"1518 34th Ave, San Francisco, CA",37758722,-122492580,False,3.0,3.0,1375.0,"sqft",3049.0,"sqft",1935.0
15132690,"256 Glenview Dr, San Francisco, CA",37748056,-122445877,False,3.0,2.0,1213.0,"sqft",3249.0,"sqft",1958.0
15071224,"3126 Scott St APT 2, San Francisco, CA",37798778,-122440578,False,2.0,2.0,1367.0,"sqft","","",1970.0
15078460,"622-626 Buchanan St, San Francisco, CA",37775745,-122427543,False,"","",2785.0,"sqft",1637.0,"sqft",1900.0
15141477,"135 Darien Way, San Francisco, CA",37731990,-122469888,False,5.0,4.0,2956.0,"sqft",3484.0,"sqft",1927.0
15195675,"115 Sickles Ave, San Francisco, CA",37709197,-122453677,False,3.0,1.0,1750.0,"sqft",1999.0,"sqft",1913.0
15157040,"1939 Quesada Ave, San Francisco, CA",37735715,-122396123,False,2.0,1.5,875.0,"sqft",2831.0,"sqft",1947.0
15066839,"1163-1165 Vallejo St, San Francisco, CA",37797445,-122416366,False,"",2.0,2344.0,"sqft",1376.0,"sqft",1913.0
15144522,"155 Hancock St APT 1, San Francisco, CA",37760034,-122431770,False,1.0,1.0,712.0,"sqft","","",1979.0
15178142,"136 Seville St, San Francisco, CA",37711670,-122436488,False,3.0,2.0,1257.0,"sqft",2421.0,"sqft",1921.0
15153741,"1371 Palou Ave, San Francisco, CA",37731344,-122386797,False,2.0,1.0,1000.0,"sqft",2495.0,"sqft",1900.0
15108819,"2601 Lawton St, San Francisco, CA",37757201,-122490916,False,3.0,1.0,1450.0,"sqft",2178.0,"sqft",1942.0
64972330,"499 33rd Ave APT 101, San Francisco, CA",37779990,-122493690,False,2.0,2.0,879.0,"sqft","","",2004.0
15165652,"374 Hale St, San Francisco, CA",37731143,-122412404,False,2.0,1.0,1044.0,"sqft",2173.0,"sqft",1927.0
15188921,"158 Howth St, San Francisco, CA",37721467,-122450821,False,4.0,3.0,995.0,"sqft",2613.0,"sqft",1925.0
80736058,"720 York St UNIT 201, San Francisco, CA",37759831,-122409205,False,1.0,1.0,867.0,"sqft","","",1999.0
2099929310,"400 Grove St #101, San Francisco, CA",37777800,-122423000,False,1.0,1.0,"","","","",""
54487721,"1800 Bryant St STE 202, San Francisco, CA",37764088,-122410828,False,1.0,2.0,935.0,"sqft","","",2000.0
15106658,"1527 18th Ave, San Francisco, CA",37759314,-122476084,False,4.0,3.5,2125.0,"sqft",2996.0,"sqft",1930.0
15197844,"114 Clearfield Dr, San Francisco, CA",37731595,-122491148,False,3.0,2.0,1790.0,"sqft",3136.0,"sqft",1951.0
15102829,"1387 14th Ave, San Francisco, CA",37762208,-122471851,False,4.0,2.0,1926.0,"sqft",2495.0,"sqft",1931.0
15142782,"30 Belcher St, San Francisco, CA",37768790,-122430511,False,3.0,2.0,1410.0,"sqft","","",1900.0
15200392,"288 Bemis St, San Francisco, CA",37736136,-122432406,False,2.0,2.0,1263.0,"sqft",2613.0,"sqft",1908.0
15144527,"155 Hancock St APT 6, San Francisco, CA",37760035,-122431771,False,1.0,1.0,712.0,"sqft","","",1979.0
15195552,"954 Huron Ave, San Francisco, CA",37709825,-122452818,False,1.0,1.0,805.0,"sqft",2674.0,"sqft",1908.0
15102413,"1251 2nd Ave, San Francisco, CA",37765164,-122459097,False,"",3.0,4480.0,"sqft",2108.0,"sqft",1908.0
64969930,"2412 Harrison St APT 109, San Francisco, CA",37758487,-122412814,False,1.0,2.0,1309.0,"sqft","","",2002.0
15148570,"403 Main St APT 313N, San Francisco, CA",37788008,-122389643,False,1.0,1.0,811.0,"sqft","","",1997.0
15103467,"1300-1302 32ND Ave, San Francisco, CA",37762778,-122490867,False,"","",1680.0,"sqft",2375.0,"sqft",1944.0
15181209,"1001 Diamond St # 1001A, San Francisco, CA",37749461,-122435844,False,3.0,2.0,2032.0,"sqft",1913.0,"sqft",1892.0
15148103,"461 2nd St APT T355, San Francisco, CA",37783699,-122393590,False,1.0,1.0,653.0,"sqft","","",1907.0
15173285,"31 Alpha St, San Francisco, CA",37715264,-122402542,False,4.0,3.0,2325.0,"sqft",2500.0,"sqft",1900.0
15199286,"95 Red Rock Way APT 202M, San Francisco, CA",37746339,-122441520,False,1.0,1.0,830.0,"sqft","","",1972.0
15153811,"1386 Revere Ave, San Francisco, CA",37729593,-122385972,False,"",1.0,1255.0,"sqft",2495.0,"sqft",1954.0
15087801,"978 Clayton St, San Francisco, CA",37764210,-122447030,False,2.0,1.0,1585.0,"sqft","","",1924.0
15112892,"1863 32nd Ave, San Francisco, CA",37752439,-122490647,False,2.0,2.0,1150.0,"sqft",3049.0,"sqft",1941.0
15098770,"790 7th Ave APT 104, San Francisco, CA",37773831,-122464603,False,2.0,1.0,560.0,"sqft","","",1981.0
15151740,"1129 Tennessee St, San Francisco, CA",37757301,-122388882,False,2.0,2.0,3479.0,"sqft",2500.0,"sqft",1989.0
15182002,"1454-1456 Church St, San Francisco, CA",37747482,-122427310,False,"",1.0,1416.0,"sqft",1916.0,"sqft",1923.0
2100861826,"1606 Jones St, San Francisco, CA",37796169,-122414825,False,"","",4035.0,"sqft","","",1907.0
69817944,"767 Bryant St, San Francisco, CA",37776359,-122401564,False,1.0,2.0,908.0,"sqft","","",2002.0
15194725,"38 Sadowa St, San Francisco, CA",37712576,-122455284,False,3.0,2.5,1360.0,"sqft",2250.0,"sqft",1910.0
15079164,"544 Waller St # 1, San Francisco, CA",37771145,-122432750,False,3.0,3.0,860.0,"sqft","","",1983.0
79843553,"1015 Ashbury St APT 2, San Francisco, CA",37764320,-122446342,False,2.0,2.0,1252.0,"sqft","","",1913.0
15164106,"4142 Folsom St, San Francisco, CA",37735325,-122413825,False,2.0,2.0,1156.0,"sqft",1750.0,"sqft",1996.0
15076310,"1450 Post St APT 1108, San Francisco, CA",37786361,-122425831,False,1.0,1.0,595.0,"sqft","","",1992.0
15078434,"412-414 Linden St, San Francisco, CA",37776282,-122424850,False,4.0,2.0,2200.0,"sqft",1297.0,"sqft",1909.0
15190654,"549 Grafton Ave, San Francisco, CA",37719852,-122459013,False,2.0,1.0,1092.0,"sqft",2475.0,"sqft",1915.0
15063471,"55 Vandewater St APT 9, San Francisco, CA",37805103,-122412856,False,1.0,"",550.0,"sqft","","",1980.0
15147343,"643 Natoma St, San Francisco, CA",37777525,-122410787,False,2.0,1.0,875.0,"sqft","","",1910.0
15159894,"51 Mirabel Ave, San Francisco, CA",37746731,-122416518,False,2.0,1.0,875.0,"sqft",3197.0,"sqft",1900.0
80735111,"188 Minna St APT 28B, San Francisco, CA",37786289,-122401374,False,2.0,2.5,1740.0,"sqft","","",2005.0
15168424,"238 Princeton St, San Francisco, CA",37726682,-122415563,False,"",2.0,2028.0,"sqft",2975.0,"sqft",1958.0
15081067,"46 Presidio Ave, San Francisco, CA",37791250,-122447325,False,4.0,3.5,2750.0,"sqft",2705.0,"sqft",1916.0
61288416,"1800 San Jose Ave, San Francisco, CA",37728890,-122440467,False,"",1.0,695.0,"sqft","","",2003.0
15195765,"293 Sagamore St, San Francisco, CA",37711133,-122461813,False,"",3.0,1644.0,"sqft",2631.0,"sqft",1969.0
15110823,"1727 29th Ave, San Francisco, CA",37755068,-122487595,False,4.0,3.5,2580.0,"sqft",3001.0,"sqft",1939.0
15136743,"16 Miraloma Dr, San Francisco, CA",37739831,-122460533,False,6.0,4.0,4883.0,"sqft",10454.0,"sqft",1928.0
15080238,"2646-2648 Greenwich St, San Francisco, CA",37798286,-122443351,False,"",2.0,2692.0,"sqft",3436.0,"sqft",1911.0
59779827,"761 Tehama St APT 13, San Francisco, CA",37775009,-122411787,False,1.0,1.5,871.0,"sqft","","",2001.0
15159837,"1650-1652 Florida St, San Francisco, CA",37746900,-122409305,False,"",2.0,2312.0,"sqft",3125.0,"sqft",1904.0
15107837,"1526 45th Ave, San Francisco, CA",37758060,-122504358,False,2.0,2.0,1350.0,"sqft",3000.0,"sqft",1916.0
15088722,"520 El Camino Del Mar, San Francisco, CA",37787975,-122488862,False,6.0,5.5,4840.0,"sqft",6926.0,"sqft",1926.0
15118743,"2294 42nd Ave, San Francisco, CA",37743988,-122500211,False,3.0,2.0,1650.0,"sqft",2060.0,"sqft",1946.0
2100992607,"2137 Pine St, San Francisco, CA",37788242,-122430988,False,4.0,2.5,1632.0,"sqft","","",""
116155848,"435 China Basin St UNIT 439, San Francisco, CA",37771587,-122388458,False,3.0,2.0,1542.0,"sqft","","",2012.0
15192431,"188 Montana St, San Francisco, CA",37716834,-122458657,False,2.0,1.0,1173.0,"sqft",2613.0,"sqft",1907.0
80747397,"175 Russ St APT 14, San Francisco, CA",37778156,-122406990,False,"","",1361.0,"sqft","","",2003.0
15143562,"348 Church St APT 104, San Francisco, CA",37765370,-122429115,False,2.0,2.0,1197.0,"sqft","","",1995.0
80745091,"199 New Montgomery St UNIT 1009, San Francisco, CA",37786632,-122399101,False,1.0,1.0,702.0,"sqft","","",2004.0
15067604,"946 Stockton St APT 9E, San Francisco, CA",37794715,-122407810,False,2.0,2.0,744.0,"sqft","","",1970.0
15196651,"3045 22nd Ave, San Francisco, CA",37731749,-122477793,False,2.0,1.0,1505.0,"sqft",3349.0,"sqft",1951.0
15150325,"900-904 Kansas St, San Francisco, CA",37758283,-122403228,False,"",3.0,2795.0,"sqft",2700.0,"sqft",1913.0
119685556,"5800 3rd St UNIT 1401, San Francisco, CA",37725337,-122399307,False,1.0,1.0,816.0,"sqft","","",2010.0
123597223,"1954 Golden Gate Ave, San Francisco, CA",37778246,-122442763,False,2.0,1.0,1275.0,"sqft","","",1895.0
15064044,"199 Chestnut St APT 5, San Francisco, CA",37804392,-122406590,False,1.0,1.0,1060.0,"sqft","","",1930.0
15088460,"4855-4857 17TH St, San Francisco, CA",37761346,-122450034,False,"",2.0,2310.0,"sqft",3009.0,"sqft",1926.0
15141495,"280 San Leandro Way, San Francisco, CA",37732070,-122469002,False,"",1.0,1524.0,"sqft",3998.0,"sqft",1923.0
111711124,"2125 Bryant St APT 5, San Francisco, CA",37760113,-122409928,False,2.0,2.0,1240.0,"sqft","","",2009.0
69819769,"260 King St UNIT 723, San Francisco, CA",37775996,-122394828,False,2.0,2.0,928.0,"sqft","","",2004.0
82816304,"1264 Noe St, San Francisco, CA",37748729,-122431892,False,2.0,1.0,1078.0,"sqft","","",1910.0
15180820,"1188-1192 Dolores St, San Francisco, CA",37750404,-122425418,False,3.0,2.0,4650.0,"sqft",2848.0,"sqft",1909.0
116156565,"487 Grove St, San Francisco, CA",37777613,-122424469,False,2.0,1.0,1076.0,"sqft","","",1908.0
15111486,"1700 14th Ave, San Francisco, CA",37756259,-122470752,False,3.0,3.0,1756.0,"sqft",2078.0,"sqft",1978.0
80750153,"1099 23rd St APT 1, San Francisco, CA",37755009,-122390599,False,1.0,2.0,687.0,"sqft","","",2000.0
15143913,"550 S Van Ness Ave APT 102, San Francisco, CA",37764353,-122417854,False,1.0,1.0,718.0,"sqft","","",1992.0
53734200,"2864 Sacramento St, San Francisco, CA",37789343,-122440047,False,3.0,2.0,1768.0,"sqft","","",1900.0
15138329,"842 Monterey Blvd, San Francisco, CA",37731787,-122454448,False,4.0,1.5,1368.0,"sqft",5998.0,"sqft",1925.0
15150570,"817 Carolina St, San Francisco, CA",37758273,-122399694,False,3.0,1.0,1644.0,"sqft",2495.0,"sqft",1907.0
82785514,"1394 Mcallister St, San Francisco, CA",37778463,-122434933,False,3.0,2.5,2300.0,"sqft","","",1890.0
2100628935,"2261-65 Fulton #2263, San Francisco, CA",37772873,-122453442,False,2.0,1.0,1420.0,"sqft","","",1911.0
15156278,"1783 Newcomb Ave, San Francisco, CA",37736956,-122393362,False,2.0,1.0,1385.0,"sqft",2500.0,"sqft",1925.0
15074158,"1945 Washington St APT 411, San Francisco, CA",37792472,-122425281,False,1.0,1.0,653.0,"sqft","","",1987.0
69817953,"767 Bryant St APT 402, San Francisco, CA",37776359,-122401564,False,"","",931.0,"sqft","","",2002.0
15142776,"35-37 Sanchez St, San Francisco, CA",37768628,-122430930,False,2.0,3.0,2580.0,"sqft",3125.0,"sqft",1900.0
15114562,"1937 23rd Ave, San Francisco, CA",37751431,-122480904,False,3.0,3.0,1900.0,"sqft",3001.0,"sqft",1941.0
15081395,"3100 Washington St #6, San Francisco, CA",37790530,-122444565,False,1.0,1.0,808.0,"sqft","","",1964.0
15196397,"2955 21st Ave, San Francisco, CA",37733459,-122477272,False,3.0,3.0,2225.0,"sqft",3920.0,"sqft",1932.0
15173647,"547 Campbell Ave, San Francisco, CA",37715323,-122407298,False,3.0,1.0,1030.0,"sqft",2495.0,"sqft",1944.0
15085726,"1667C-1667B Fulton St, San Francisco, CA",37775695,-122444175,False,"",2.0,1750.0,"sqft",1437.0,"sqft",1908.0
15123597,"2745 Ulloa St, San Francisco, CA",37740517,-122485872,False,4.0,2.5,1303.0,"sqft",2195.0,"sqft",1974.0
64972644,"355 1st St UNIT S909, San Francisco, CA",37787031,-122393642,False,2.0,2.0,995.0,"sqft","","",2004.0
69818990,"3 Lupine Ave, San Francisco, CA",37784322,-122449645,False,3.0,2.0,1700.0,"sqft","","",1950.0
15089097,"78 22nd Ave, San Francisco, CA",37786394,-122481641,False,4.0,4.5,4017.0,"sqft",3001.0,"sqft",1907.0
15064536,"2300 Leavenworth St, San Francisco, CA",37802408,-122417537,False,3.0,2.0,2115.0,"sqft",1271.0,"sqft",1913.0
15164877,"4021 Mission St, San Francisco, CA",37733106,-122426556,False,2.0,1.0,1239.0,"sqft",2495.0,"sqft",1941.0
82785876,"1160 Mission St UNIT 904, San Francisco, CA",37778705,-122412635,False,1.0,1.0,765.0,"sqft","","",2008.0
69819284,"501 Beale St UNIT 9H, San Francisco, CA",37786235,-122389068,False,2.0,2.0,1161.0,"sqft","","",2006.0
89238087,"425 1st St UNIT 4801, San Francisco, CA",37786933,-122393769,False,1.0,1.0,837.0,"sqft","","",2008.0
15148902,"456 Kansas St, San Francisco, CA",37764050,-122403778,False,6.0,2.0,2546.0,"sqft",2500.0,"sqft",1900.0
59700177,"3583 Sacramento St, San Francisco, CA",37787372,-122451530,False,3.0,2.0,1420.0,"sqft","","",1907.0
15141355,"367 Delano Ave, San Francisco, CA",37723475,-122442739,False,3.0,2.0,1696.0,"sqft",2339.0,"sqft",1926.0
15093664,"591 29th Ave, San Francisco, CA",37778174,-122489141,False,3.0,2.5,1800.0,"sqft",1875.0,"sqft",1936.0
15181449,"267 Clipper St, San Francisco, CA",37748821,-122430969,False,3.0,1.0,1310.0,"sqft",2613.0,"sqft",1900.0
15177121,"924 Naples St, San Francisco, CA",37715138,-122435856,False,3.0,1.0,1500.0,"sqft",2509.0,"sqft",1919.0
15139435,"322 Flood Ave, San Francisco, CA",37730137,-122447150,False,2.0,1.5,827.0,"sqft",2613.0,"sqft",1924.0
114318108,"1442 Grove St # A, San Francisco, CA",37775894,-122440467,False,1.0,1.0,593.0,"sqft","","",1890.0
2128308939,"33 Santa Cruz Ave, San Francisco, CA",37709136,-122465332,False,3.0,3.0,1738.0,"sqft",2299.0,"sqft",1976.0
80755560,"725 Tehama St UNIT 4, San Francisco, CA",37775283,-122411440,False,2.0,2.0,1599.0,"sqft","","",2000.0
15072263,"1795 Green St, San Francisco, CA",37796780,-122428519,False,3.0,2.0,1647.0,"sqft","","",1908.0
15148102,"461 2nd St APT T354, San Francisco, CA",37783699,-122393590,False,1.0,1.0,619.0,"sqft","","",1907.0
15182773,"562 28th St, San Francisco, CA",37745064,-122434729,False,4.0,4.0,3766.0,"sqft",2848.0,"sqft",1909.0
15159823,"630 Precita Ave, San Francisco, CA",37747591,-122408740,False,3.0,1.0,1675.0,"sqft",3750.0,"sqft",1905.0
15158253,"1554 Van Dyke Ave, San Francisco, CA",37728891,-122391405,False,"",1.0,1375.0,"sqft",2495.0,"sqft",1939.0
15198845,"77 Amber Dr, San Francisco, CA",37745991,-122444872,False,3.0,3.5,1682.0,"sqft",3567.0,"sqft",1965.0
35972021,"1101 Pacific Ave, San Francisco, CA",37795912,-122413603,False,3.0,2.0,1458.0,"sqft",4783.0,"sqft",2000.0
15165568,"47 Colby St, San Francisco, CA",37729916,-122414496,False,2.0,1.0,1655.0,"sqft",2622.0,"sqft",1937.0
119685041,"1383 Natoma St, San Francisco, CA",37767116,-122418251,False,3.0,1.0,1424.0,"sqft","","",1909.0
15198105,"266 Country Club Dr, San Francisco, CA",37732595,-122496852,False,3.0,3.5,1466.0,"sqft",3262.0,"sqft",1952.0
124857832,"298 Bemis St # V, San Francisco, CA",37736217,-122432525,"","","","","",2031.0,"sqft",1900.0
15131992,"6 Longview Ct, San Francisco, CA",37748307,-122449855,False,2.0,1.0,939.0,"sqft",2613.0,"sqft",1958.0
52932794,"150 Grand View Ave, San Francisco, CA",37755505,-122440615,"","","","","","","",""
15200453,"5553 Diamond Heights Blvd, San Francisco, CA",37738774,-122436320,False,3.0,2.5,1890.0,"sqft",2622.0,"sqft",1969.0
15182315,"567 27th St # 3, San Francisco, CA",37746306,-122432752,False,3.0,2.0,1600.0,"sqft","","",1989.0
15095541,"3321 Anza St, San Francisco, CA",37777956,-122483984,False,8.0,6.0,4729.0,"sqft",2430.0,"sqft",1905.0
15137936,"618 Mangels Ave, San Francisco, CA",37733290,-122451660,False,3.0,3.0,1600.0,"sqft",3746.0,"sqft",1912.0
15072951,"1770 Pacific Ave APT 103, San Francisco, CA",37794927,-122424508,False,2.0,2.0,1500.0,"sqft","","",1902.0
80750787,"370 De Haro St # TB3, San Francisco, CA",37765460,-122402137,False,1.0,2.0,1180.0,"sqft","","",1999.0
124865970,"255 Woodside Ave, San Francisco, CA",37746208,-122454769,"","","","","",1.1,"ac",1900.0
15162879,"270 Nevada St, San Francisco, CA",37738665,-122411652,False,3.0,4.0,2371.0,"sqft",1742.0,"sqft",1900.0
79846566,"199 Tiffany Ave APT 202, San Francisco, CA",37744274,-122421340,False,2.0,2.0,1118.0,"sqft","","",2004.0
15154832,"1027 Ingerson Ave, San Francisco, CA",37719206,-122393725,False,3.0,2.0,1430.0,"sqft",2500.0,"sqft",1929.0
59779666,"425 14th St APT 4, San Francisco, CA",37767836,-122422803,False,2.0,2.5,1328.0,"sqft","","",2001.0
15153559,"1314 Palou Ave, San Francisco, CA",37731189,-122385454,False,4.0,3.0,1275.0,"sqft",2613.0,"sqft",1941.0
15181104,"4647 25th St, San Francisco, CA",37749075,-122441235,False,3.0,2.5,2041.0,"sqft","","",1978.0
63197016,"555 Irving St, San Francisco, CA",37763934,-122463872,False,2.0,2.0,1229.0,"sqft","","",2003.0
116089863,"435 China Basin St UNIT 619, San Francisco, CA",37771587,-122388458,False,2.0,2.0,1236.0,"sqft","","",2012.0
15108913,"1626 32nd Ave, San Francisco, CA",37756819,-122490297,False,4.0,3.0,2100.0,"sqft",3001.0,"sqft",1935.0
53153575,"88 King St APT 419, San Francisco, CA",37780630,-122389635,False,2.0,2.0,1115.0,"sqft","","",2000.0
15185004,"277 Bemis St, San Francisco, CA",37735850,-122432123,False,2.0,1.0,950.0,"sqft",2495.0,"sqft",1956.0
15128931,"39 Warren Dr, San Francisco, CA",37754501,-122456405,False,3.0,3.0,1265.0,"sqft",3301.0,"sqft",1959.0
15140244,"1874 San Jose Ave, San Francisco, CA",37727313,-122441507,False,3.0,2.0,1771.0,"sqft",2178.0,"sqft",1937.0
54854511,"164B Parker Ave, San Francisco, CA",37782514,-122454028,False,2.0,1.0,1192.0,"sqft","","",1917.0
15064257,"111 Chestnut St APT 403, San Francisco, CA",37804240,-122405509,False,2.0,2.0,1299.0,"sqft","","",1993.0
2124214951,"412 Green St APT A, San Francisco, CA",37800040,-122406100,True,"",1.0,264.0,"sqft","","",2012.0
15157264,"1731-1733 Revere Ave, San Francisco, CA",37732919,-122392787,False,"",1.0,800.0,"sqft",1500.0,"sqft",1908.0
72549972,"15 Lakeshore Ct, Richmond, CA",37731563,-122494537,False,2.0,1.0,869.0,"sqft","","",1991.0
53734310,"313 2nd Ave APT 6, San Francisco, CA",37782643,-122460428,False,2.0,1.0,896.0,"sqft",3049.0,"sqft",1965.0
111711144,"2125 Bryant St APT 118, San Francisco, CA",37760113,-122409928,False,2.0,2.5,1392.0,"sqft","","",2009.0
15168186,"888 Peru Ave, San Francisco, CA",37724048,-122423156,False,4.0,3.0,1590.0,"sqft",2375.0,"sqft",1931.0
15182794,"647 Duncan St, San Francisco, CA",37745402,-122434331,False,2.0,2.0,1400.0,"sqft",2850.0,"sqft",1938.0
80731986,"59 Rodgers St # B, San Francisco, CA",37775070,-122408775,False,1.0,1.0,800.0,"sqft","","",2000.0
116157065,"356 20th Ave, San Francisco, CA",37781204,-122479389,False,4.0,3.0,2256.0,"sqft","","",2010.0
15173965,"200 Raymond Ave, San Francisco, CA",37713467,-122407091,False,4.0,3.0,1953.0,"sqft",2495.0,"sqft",1925.0
119685188,"1902A Filbert St, San Francisco, CA",37798831,-122431053,False,1.0,2.0,1000.0,"sqft","","",1920.0
15127170,"1554 Masonic Ave, San Francisco, CA",37765936,-122443759,False,3.0,2.0,1540.0,"sqft",3123.0,"sqft",1910.0
15129224,"152 Eureka St, San Francisco, CA",37759797,-122438496,False,4.0,2.0,2280.0,"sqft",3049.0,"sqft",1932.0
15159016,"2076 Carroll Ave, San Francisco, CA",37730201,-122402046,False,"",1.0,735.0,"sqft",2495.0,"sqft",1908.0
15151414,"1088 Rhode Island St, San Francisco, CA",37755952,-122402036,False,3.0,3.0,1550.0,"sqft",2500.0,"sqft",1912.0
15128696,"49 Christopher Dr, San Francisco, CA",37756492,-122456012,False,3.0,2.0,1402.0,"sqft",3088.0,"sqft",1961.0
15084385,"1213 Scott St, San Francisco, CA",37781300,-122437649,False,3.0,1.5,1439.0,"sqft","","",1900.0
15186758,"70 Cotter St, San Francisco, CA",37728033,-122434204,False,3.0,1.0,1290.0,"sqft",2613.0,"sqft",1909.0
2101175813,"414 Linden St, San Francisco, CA",37776218,-122424930,False,1.0,1.0,"","","","",1909.0
15065810,"1327-1329 Kearny St, San Francisco, CA",37800260,-122406123,False,"",4.0,2658.0,"sqft",1600.0,"sqft",1906.0
15199271,"135 Red Rock Way APT 311L, San Francisco, CA",37746221,-122441966,False,1.0,1.0,830.0,"sqft","","",1972.0
15156378,"1740-1742 Palou Ave, San Francisco, CA",37735707,-122393424,False,"",2.0,3073.0,"sqft",2495.0,"sqft",1950.0
