"ID","Address","Latitude","Longitude","DateOfSale","SalePrice","IsAStudio","Beds","Baths","Size","LotSize","BuiltInYear"
15146149,"849 Sanchez St, San Francisco, CA",37.75572,-122.429819,"11/13/15",4.1,0.0,3.0,3.5,2935.0,2212.0,1938.0
15146224,"419 Hill St, San Francisco, CA",37.755283,-122.430545,"12/18/15",2.5,0.0,3.0,2.0,2000.0,2848.0,1908.0
15146597,"3615 22nd St, San Francisco, CA",37.754704,-122.428164,"11/17/15",1.48,0.0,3.0,2.5,1519.0,"",1911.0
15146666,"979 Dolores St, San Francisco, CA",37.753745,-122.424926,"11/12/15",1.88,0.0,3.0,2.0,1405.0,"",1907.0
15146704,"62-64 San Jose Ave, San Francisco, CA",37.754174,-122.42171,"11/25/15",1.8,1.0,"","",2720.0,1742.0,1922.0
15146876,"934 Shotwell St, San Francisco, CA",37.752854,-122.415524,"12/18/15",0.6154999999999999,0.0,"",1.0,1590.0,4896.0,1900.0
15147178,"456 Elizabeth St, San Francisco, CA",37.752523,-122.431083,"11/10/15",2.25,0.0,2.0,2.0,1410.0,2905.0,1934.0
15147213,"1059 Noe St, San Francisco, CA",37.752026,-122.431666,"12/23/15",2.5,0.0,3.0,2.5,2545.0,2269.0,1912.0
15147285,"533 Elizabeth St, San Francisco, CA",37.751929,-122.432815,"12/18/15",1.88,0.0,4.0,3.0,1744.0,2850.0,1955.0
15147343,"643 Natoma St, San Francisco, CA",37.777525,-122.410787,"12/17/15",0.875,0.0,2.0,1.0,875.0,"",1910.0
15147378,"180 7th St # 408, San Francisco, CA",37.778082,-122.410082,"12/31/15",0.5499999999999999,0.0,1.0,1.0,470.0,"",1992.0
15147481,"469 Clementina St APT 12, San Francisco, CA",37.779336,-122.405351,"12/11/15",0.65,0.0,1.0,1.0,600.0,"",1993.0
15147528,"75 Folsom St APT 801, San Francisco, CA",37.7898,-122.389765,"12/9/15",1.55,0.0,2.0,2.0,1287.0,"",1991.0
15147628,"81 Lansing St APT 410, San Francisco, CA",37.785651,-122.39403,"12/29/15",0.7779999999999999,0.0,1.0,1.0,855.0,"",1995.0
15147936,"271 Clara St # 2, San Francisco, CA",37.778136,-122.403785,"12/31/15",0.7999999999999999,0.0,1.0,1.0,985.0,1685.0,1907.0
15147987,"130A Langton St # A, San Francisco, CA",37.77576,-122.40796,"12/14/15",0.75,0.0,2.0,1.5,1000.0,"",1906.0
15147990,"134 Langton St, San Francisco, CA",37.775715,-122.4079,"11/25/15",0.765,0.0,2.0,1.5,1000.0,"",1906.0
15148102,"461 2nd St APT T354, San Francisco, CA",37.783699,-122.39359,"12/9/15",0.62,0.0,1.0,1.0,619.0,"",1907.0
15148103,"461 2nd St APT T355, San Francisco, CA",37.783699,-122.39359,"12/9/15",0.303,0.0,1.0,1.0,653.0,"",1907.0
15148222,"201 Harrison St APT 407, San Francisco, CA",37.787585,-122.39048,"12/29/15",0.525,1.0,"",1.0,410.0,"",1991.0
15148444,"38 Bryant St APT 606, San Francisco, CA",37.787466,-122.38898,"12/21/15",0.65,0.0,1.0,1.0,582.0,"",1994.0
15148570,"403 Main St APT 313N, San Francisco, CA",37.788008,-122.389643,"11/23/15",0.8099999999999999,0.0,1.0,1.0,811.0,"",1997.0
15148755,"39 Boardman Pl APT 101, San Francisco, CA",37.774794,-122.402799,"11/20/15",0.9049999999999999,0.0,1.0,1.5,1255.0,"",1996.0
15148821,"354-358 Utah St, San Francisco, CA",37.765066,-122.406787,"12/10/15",1.04,0.0,5.0,3.0,4350.0,2500.0,1908.0
15148902,"456 Kansas St, San Francisco, CA",37.76405,-122.403778,"12/22/15",1.75,0.0,6.0,2.0,2546.0,2500.0,1900.0
15149005,"251-253 Missouri St, San Francisco, CA",37.763202,-122.39627,"12/23/15",1e-06,0.0,7.0,6.0,2904.0,2482.0,1900.0
15149093,"548 Rhode Island St, San Francisco, CA",37.762814,-122.402695,"12/10/15",1.77,0.0,2.0,1.0,1025.0,2495.0,1938.0
15149454,"362-364 Connecticut St, San Francisco, CA",37.76169,-122.397727,"11/25/15",1.8,0.0,4.0,3.5,1725.0,2495.0,1907.0
15149547,"361 Texas St, San Francisco, CA",37.761845,-122.395171,"2/10/16",2.3,0.0,3.0,2.0,2080.0,2495.0,1906.0
15149594,"730-732 Tennessee St, San Francisco, CA",37.762502,-122.389995,"12/22/15",2.9,0.0,"",2.0,2270.0,2495.0,1900.0
15149654,"1324 20th St, San Francisco, CA",37.760291,-122.394893,"12/11/15",1.32,0.0,2.0,1.0,1000.0,1646.0,1925.0
15149977,"734 Vermont St, San Francisco, CA",37.759734,-122.404338,"12/16/15",0.23249999999999998,0.0,"",2.0,2360.0,2495.0,1907.0
15150032,"725 Hampshire St, San Francisco, CA",37.759765,-122.407671,"12/4/15",1.57,0.0,2.0,1.0,1740.0,2500.0,1900.0
15150214,"2724 21st St, San Francisco, CA",37.757795,-122.409332,"12/3/15",0.5499999999999999,0.0,2.0,1.0,1250.0,1698.0,1900.0
15150325,"900-904 Kansas St, San Francisco, CA",37.758283,-122.403228,"12/11/15",1.58,0.0,"",3.0,2795.0,2700.0,1913.0
15150465,"825 Rhode Island St, San Francisco, CA",37.75932,-122.401735,"11/25/15",1.75,0.0,4.0,3.5,2882.0,2495.0,1910.0
15150570,"817 Carolina St, San Francisco, CA",37.758273,-122.399694,"12/4/15",1.27,0.0,3.0,1.0,1644.0,2495.0,1907.0
15150777,"540 Texas St, San Francisco, CA",37.759462,-122.39557,"12/17/15",2.16,0.0,2.0,4.0,1700.0,2700.0,1926.0
15150841,"632 Mississippi St, San Francisco, CA",37.758382,-122.394495,"1/4/16",1.42,0.0,2.0,1.0,1100.0,2495.0,1922.0
15151012,"961 San Bruno Ave, San Francisco, CA",37.757433,-122.404508,"12/31/15",0.98,0.0,2.0,2.0,1297.0,1920.0,1927.0
15151054,"948 Hampshire St, San Francisco, CA",37.756888,-122.407955,"12/4/15",3.8,1.0,"",1.0,1215.0,2495.0,1900.0
15151294,"2874 23rd St, San Francisco, CA",37.754595,-122.409835,"11/17/15",0.5625,0.0,"",1.0,1167.0,2596.0,1900.0
15151407,"1052 Rhode Island St, San Francisco, CA",37.756432,-122.402082,"11/18/15",0.85,0.0,"",1.0,1080.0,2495.0,1927.0
15151414,"1088 Rhode Island St, San Francisco, CA",37.755952,-122.402036,"12/17/15",1.8,0.0,3.0,3.0,1550.0,2500.0,1912.0
15151520,"1015 Rhode Island St, San Francisco, CA",37.756469,-122.401462,"11/30/15",2.0,0.0,4.0,4.0,2381.0,2613.0,1938.0
15151740,"1129 Tennessee St, San Francisco, CA",37.757301,-122.388882,"11/24/15",0.64,0.0,2.0,2.0,3479.0,2500.0,1989.0
15151938,"1248 Utah St, San Francisco, CA",37.753647,-122.405683,"12/15/15",2.5,0.0,4.0,4.0,2770.0,2247.0,1915.0
15152040,"2250 24th St APT 223, San Francisco, CA",37.753905,-122.40202,"11/17/15",0.64,0.0,2.0,1.0,839.0,"",1989.0
15152257,"2107-2109 24TH St, San Francisco, CA",37.753108,-122.400748,"12/21/15",1.21,0.0,"",2.0,1500.0,2500.0,1908.0
15152280,"2127 24th St, San Francisco, CA",37.75309,-122.401105,"12/1/15",0.875,0.0,"",1.0,1345.0,"",1900.0
15152307,"1315-1317 Kansas St, San Francisco, CA",37.75299,-122.402141,"12/15/15",1.14,0.0,"",2.0,2520.0,1875.0,1924.0
15152389,"1251-1253 Hampshire St, San Francisco, CA",37.752069,-122.406936,"12/11/15",0.6799999999999999,0.0,"",2.0,3020.0,2500.0,1925.0
15153012,"118 Jerrold Ave, San Francisco, CA",37.728539,-122.37116,"11/24/15",0.7999999999999999,0.0,3.0,2.0,1325.0,"",1989.0
15153517,"19 Rebecca Ln, San Francisco, CA",37.737383,-122.382397,"11/23/15",0.61,0.0,2.0,2.0,1210.0,871.0,1992.0
15153559,"1314 Palou Ave, San Francisco, CA",37.731189,-122.385454,"11/17/15",0.7799999999999999,0.0,4.0,3.0,1275.0,2613.0,1941.0
15153617,"1087 Palou Ave, San Francisco, CA",37.728354,-122.381454,"2/11/16",0.43,0.0,3.0,2.0,1452.0,1873.0,1900.0
15153741,"1371 Palou Ave, San Francisco, CA",37.731344,-122.386797,"11/16/15",0.003,0.0,2.0,1.0,1000.0,2495.0,1900.0
15153753,"1311 Palou Ave, San Francisco, CA",37.730765,-122.385777,"1/11/16",0.875,1.0,"","",2645.0,4996.0,1923.0
15153811,"1386 Revere Ave, San Francisco, CA",37.729593,-122.385972,"11/23/15",0.65,0.0,"",1.0,1255.0,2495.0,1954.0
15153857,"1243 Quesada Ave, San Francisco, CA",37.728318,-122.383131,"1/4/16",0.61,0.0,2.0,1.0,1250.0,2613.0,1927.0
15153995,"1480 Shafter Ave, San Francisco, CA",37.729988,-122.388333,"12/15/15",0.5,0.0,2.0,1.0,952.0,2613.0,1926.0
15154015,"1401 Shafter Ave, San Francisco, CA",37.728789,-122.387291,"12/17/15",0.755,0.0,2.0,2.0,1412.0,2613.0,1929.0
15154183,"1459-1461 Thomas Ave, San Francisco, CA",37.728719,-122.388835,"12/23/15",0.6549999999999999,0.0,6.0,3.0,1950.0,2500.0,1900.0
15154370,"1201 Egbert Ave, San Francisco, CA",37.720438,-122.389171,"12/11/15",0.41,0.0,"",1.0,1157.0,2000.0,1925.0
15154657,"884 Ingerson Ave, San Francisco, CA",37.71805,-122.390617,"2/4/16",0.85,0.0,5.0,3.0,1789.0,2613.0,1964.0
15154660,"991 Hollister Ave, San Francisco, CA",37.718354,-122.390556,"11/25/15",0.525,0.0,3.0,1.0,1062.0,2500.0,1917.0
15154832,"1027 Ingerson Ave, San Francisco, CA",37.719206,-122.393725,"11/13/15",0.375,0.0,3.0,2.0,1430.0,2500.0,1929.0
15154997,"76 Jennings Ct, San Francisco, CA",37.717061,-122.397018,"11/18/15",0.575,0.0,3.0,2.0,1212.0,"",1995.0
15155000,"1 Jennings Ct, San Francisco, CA",37.717794,-122.39751,"1/14/16",0.74,0.0,3.0,2.0,1310.0,"",1995.0
15155751,"1546 Innes Ave, San Francisco, CA",37.739068,-122.387681,"11/10/15",0.6649999999999999,0.0,2.0,2.0,1629.0,2500.0,1938.0
15156203,"1448 Oakdale Ave, San Francisco, CA",37.733196,-122.38732,"12/4/15",0.86,0.0,3.0,2.0,2066.0,2500.0,1910.0
15156278,"1783 Newcomb Ave, San Francisco, CA",37.736956,-122.393362,"12/17/15",0.6799999999999999,0.0,2.0,1.0,1385.0,2500.0,1925.0
15156378,"1740-1742 Palou Ave, San Francisco, CA",37.735707,-122.393424,"12/30/15",0.18,0.0,"",2.0,3073.0,2495.0,1950.0
15156497,"1455 Oakdale Ave, San Francisco, CA",37.732869,-122.387815,"1/12/16",0.9349999999999999,0.0,5.0,3.0,1594.0,2495.0,1964.0
15156520,"1497 Palou Ave, San Francisco, CA",37.732644,-122.389092,"11/20/15",0.9049999999999999,0.0,4.0,3.0,1750.0,2500.0,1977.0
15156770,"2179 Quesada Ave, San Francisco, CA",37.738219,-122.400582,"12/17/15",0.22,0.0,"",1.0,"",2495.0,1900.0
15156830,"250 Bayview Cir, San Francisco, CA",37.73449,-122.396289,"12/8/15",0.765,0.0,2.0,2.0,1301.0,1845.0,1986.0
15157040,"1939 Quesada Ave, San Francisco, CA",37.735715,-122.396123,"11/13/15",0.705,0.0,2.0,1.5,875.0,2831.0,1947.0
15157054,"19 Bridgeview Dr, San Francisco, CA",37.7342,-122.394079,"12/31/15",0.64,0.0,3.0,2.0,1092.0,2062.0,1944.0
15157208,"1574 Shafter Ave, San Francisco, CA",37.730968,-122.390069,"12/18/15",0.39999999999999997,0.0,"",1.0,1422.0,2495.0,1921.0
15157264,"1731-1733 Revere Ave, San Francisco, CA",37.732919,-122.392787,"12/11/15",0.5529999999999999,0.0,"",1.0,800.0,1500.0,1908.0
15157891,"61 Waterville St, San Francisco, CA",37.73527,-122.402488,"12/22/15",0.768,0.0,"",7.0,1734.0,2495.0,1912.0
15157943,"15 Scotia Ave, San Francisco, CA",37.734337,-122.401708,"11/16/15",0.868,0.0,3.0,2.0,1482.0,2417.0,1936.0
15158058,"2015 Thomas Ave, San Francisco, CA",37.734273,-122.398821,"12/4/15",0.75,0.0,3.0,1.0,1512.0,2796.0,1941.0
15158124,"2058 Thomas Ave, San Francisco, CA",37.735148,-122.399495,"12/4/15",0.6,0.0,2.0,1.0,1222.0,1972.0,1941.0
15158253,"1554 Van Dyke Ave, San Francisco, CA",37.728891,-122.391405,"12/21/15",0.7,0.0,"",1.0,1375.0,2495.0,1939.0
15158905,"28 Williams Ave, San Francisco, CA",37.729497,-122.393183,"1/3/16",0.6599999999999999,0.0,2.0,2.0,1250.0,1250.0,1930.0
15159016,"2076 Carroll Ave, San Francisco, CA",37.730201,-122.402046,"12/17/15",0.19699999999999998,0.0,"",1.0,735.0,2495.0,1908.0
15159044,"2091 Bancroft Ave, San Francisco, CA",37.730545,-122.402057,"11/19/15",0.86,0.0,4.0,3.0,2350.0,2613.0,1992.0
15159610,"3455 Keith St, San Francisco, CA",37.719522,-122.397995,"12/16/15",0.40299999999999997,0.0,"",1.0,1125.0,1925.0,1924.0
15159823,"630 Precita Ave, San Francisco, CA",37.747591,-122.40874,"11/19/15",1.08,0.0,3.0,1.0,1675.0,3750.0,1905.0
15159831,"684 Precita Ave, San Francisco, CA",37.747997,-122.407987,"12/7/15",1.71,0.0,4.0,3.0,2459.0,2495.0,1913.0
15159837,"1650-1652 Florida St, San Francisco, CA",37.7469,-122.409305,"12/1/15",0.97,0.0,"",2.0,2312.0,3125.0,1904.0
15159894,"51 Mirabel Ave, San Francisco, CA",37.746731,-122.416518,"12/8/15",1.32,0.0,2.0,1.0,875.0,3197.0,1900.0
15159949,"256-258 Precita Ave, San Francisco, CA",37.747136,-122.414649,"11/30/15",0.85,0.0,"",2.0,1700.0,1873.0,1910.0
15160348,"249 Mullen Ave, San Francisco, CA",37.746969,-122.407362,"12/18/15",1.02,0.0,2.0,2.0,1275.0,1746.0,1907.0
15160369,"123 Peralta Ave, San Francisco, CA",37.747171,-122.4074,"11/23/15",1.22,0.0,2.0,1.0,800.0,1750.0,1908.0
15160509,"233 Franconia St, San Francisco, CA",37.74578,-122.407425,"12/15/15",1.59,0.0,3.0,"",1594.0,4253.0,1964.0
15161351,"157 Winfield St, San Francisco, CA",37.742237,-122.418547,"12/18/15",1.15,1.0,"","",1375.0,1742.0,1907.0
15161389,"199 Elsie St, San Francisco, CA",37.741023,-122.418609,"12/16/15",0.8999999999999999,0.0,"",1.0,1010.0,1393.0,1931.0
15161653,"79 Bradford St, San Francisco, CA",37.741748,-122.409262,"12/2/15",0.875,0.0,2.0,2.0,900.0,1751.0,1933.0
15161660,"73 Carver St, San Francisco, CA",37.742053,-122.409855,"11/30/15",1.52,0.0,3.0,2.0,1325.0,1750.0,1951.0
15161805,"183 Bocana St, San Francisco, CA",37.740976,-122.417224,"11/17/15",1.1,0.0,"",1.0,1275.0,2500.0,1922.0
15161979,"3660 Folsom St, San Francisco, CA",37.740726,-122.413458,"12/1/15",1.95,0.0,3.0,3.0,650.0,1750.0,1902.0
15162350,"204 Anderson St, San Francisco, CA",37.74023,-122.415369,"12/2/15",1.43,0.0,2.0,2.0,1140.0,1746.0,1928.0
15162353,"222 Anderson St, San Francisco, CA",37.740024,-122.415385,"11/24/15",1.3,0.0,2.0,1.0,1280.0,1742.0,1906.0
15162638,"116 Eugenia Ave, San Francisco, CA",37.741436,-122.42062,"11/24/15",0.975,0.0,2.0,1.0,1075.0,1751.0,1900.0
15162879,"270 Nevada St, San Francisco, CA",37.738665,-122.411652,"12/30/15",2.08,0.0,3.0,4.0,2371.0,1742.0,1900.0
15163177,"450 Prentiss St, San Francisco, CA",37.737609,-122.412376,"12/10/15",0.999,0.0,2.0,1.0,1070.0,1751.0,1926.0
15163205,"3942 Folsom St, San Francisco, CA",37.737742,-122.41361,"12/2/15",1.8,0.0,3.0,2.5,860.0,1742.0,1908.0
15163213,"3990 Folsom St, San Francisco, CA",37.737197,-122.413659,"11/25/15",1.55,0.0,3.0,2.0,1200.0,1751.0,1968.0
15163518,"201 Holly Park Cir, San Francisco, CA",37.737764,-122.418634,"12/28/15",0.255,0.0,3.0,2.0,2250.0,1712.0,1910.0
15163654,"281 Richland Ave, San Francisco, CA",37.735998,-122.420814,"11/24/15",1.0,0.0,3.0,2.0,1300.0,1937.0,1900.0
15163807,"554 Anderson St, San Francisco, CA",37.736454,-122.415593,"1/22/16",0.9199999999999999,0.0,2.0,1.0,1015.0,1751.0,1910.0
15163943,"580 Prentiss St, San Francisco, CA",37.736075,-122.412513,"12/3/15",0.95,0.0,2.0,1.0,918.0,1750.0,1951.0
15163952,"412 Nevada St, San Francisco, CA",37.736718,-122.411831,"12/8/15",0.725,0.0,2.0,1.0,1150.0,1750.0,1916.0
15164106,"4142 Folsom St, San Francisco, CA",37.735325,-122.413825,"11/12/15",1.32,0.0,2.0,2.0,1156.0,1750.0,1996.0
15164191,"650 Anderson St, San Francisco, CA",37.735368,-122.415694,"11/17/15",1.05,0.0,"",1.0,1000.0,1751.0,1927.0
15164199,"501 Crescent Ave, San Francisco, CA",37.735041,-122.416045,"12/31/15",0.87,1.0,"","",960.0,1751.0,1905.0
15164877,"4021 Mission St, San Francisco, CA",37.733106,-122.426556,"12/11/15",1.05,0.0,2.0,1.0,1239.0,2495.0,1941.0
15165309,"676 Sweeny St, San Francisco, CA",37.730425,-122.416758,"12/18/15",0.72,0.0,2.0,1.0,850.0,2439.0,1942.0
15165568,"47 Colby St, San Francisco, CA",37.729916,-122.414496,"12/3/15",1.04,0.0,2.0,1.0,1655.0,2622.0,1937.0
15165652,"374 Hale St, San Francisco, CA",37.731143,-122.412404,"12/22/15",0.46699999999999997,0.0,2.0,1.0,1044.0,2173.0,1927.0
15165922,"95 Stoneyford Ave, San Francisco, CA",37.729425,-122.42111,"1/25/16",0.9099999999999999,0.0,3.0,2.0,1400.0,2208.0,1942.0
15165953,"14 Stoneyford Ave, San Francisco, CA",37.730923,-122.421186,"1/5/16",0.65,0.0,3.0,1.0,1158.0,2291.0,1942.0
15166004,"26 Stoneybrook Ave, San Francisco, CA",37.730479,-122.421986,"12/31/15",0.7,0.0,2.0,1.0,862.0,2151.0,1942.0
15166222,"387-389 Silver Ave, San Francisco, CA",37.728757,-122.428615,"12/29/15",0.3175,0.0,"",2.0,2750.0,2491.0,1910.0
15166257,"52 Maynard St, San Francisco, CA",37.729024,-122.429396,"12/4/15",0.9005,0.0,4.0,3.0,2064.0,2949.0,1979.0
15166601,"412 Pioche St, San Francisco, CA",37.728074,-122.42273,"12/7/15",0.71,0.0,1.0,1.0,890.0,1097.0,1942.0
15167071,"131 Brussels St, San Francisco, CA",37.730359,-122.406597,"12/18/15",1.25,0.0,4.0,3.0,2269.0,2761.0,1916.0
15167131,"155 Somerset St, San Francisco, CA",37.72958,-122.408459,"11/20/15",0.975,0.0,2.0,1.0,1550.0,3000.0,1937.0
15167958,"134 Naples St, San Francisco, CA",37.726623,-122.427192,"12/8/15",0.6475,0.0,2.0,1.0,1125.0,2495.0,1925.0
15168004,"130 Vienna St, San Francisco, CA",37.726299,-122.426347,"12/21/15",0.95,0.0,4.0,3.0,1853.0,2500.0,1907.0
15168015,"180 Vienna St, San Francisco, CA",37.725652,-122.426836,"12/7/15",0.191,0.0,"",1.0,432.0,2495.0,1904.0
15168186,"888 Peru Ave, San Francisco, CA",37.724048,-122.423156,"12/8/15",0.975,0.0,4.0,3.0,1590.0,2375.0,1931.0
15168244,"332 Gambier St, San Francisco, CA",37.725141,-122.42147,"12/7/15",0.95,0.0,3.0,1.0,1435.0,2996.0,1910.0
15168424,"238 Princeton St, San Francisco, CA",37.726682,-122.415563,"11/12/15",0.97,0.0,"",2.0,2028.0,2975.0,1958.0
15169434,"184 London St, San Francisco, CA",37.726328,-122.432852,"12/9/15",0.52,0.0,3.0,1.0,750.0,2495.0,1910.0
15170366,"558 Brussels St, San Francisco, CA",37.725076,-122.405063,"12/18/15",1.0,0.0,"",2.0,1500.0,"",1971.0
15170571,"182 Prague St, San Francisco, CA",37.71932,-122.427198,"11/20/15",0.855,0.0,2.0,1.0,1125.0,1742.0,1930.0
15170822,"445 Persia Ave, San Francisco, CA",37.721458,-122.432181,"12/30/15",0.95,0.0,4.0,2.0,1435.0,2613.0,1955.0
15171058,"437 London St, San Francisco, CA",37.722014,-122.435432,"12/17/15",0.76,0.0,2.0,1.0,900.0,2495.0,1925.0
15171998,"1150 Bowdoin St, San Francisco, CA",37.72152,-122.409051,"11/16/15",0.77,0.0,3.0,1.0,924.0,2996.0,1951.0
15172663,"50 Ankeny St, San Francisco, CA",37.719098,-122.404078,"12/7/15",0.98,0.0,3.0,3.0,2264.0,2614.0,1976.0
15172689,"1015 Goettingen St, San Francisco, CA",37.719474,-122.403272,"12/29/15",0.88,0.0,3.0,2.0,1500.0,1751.0,1954.0
15172839,"1132 Goettingen St, San Francisco, CA",37.717968,-122.403125,"12/15/15",0.85,0.0,4.0,2.5,1586.0,1742.0,1947.0
15173186,"3524-3526 San Bruno Ave, San Francisco, CA",37.71746,-122.40026,"11/17/15",0.9339999999999999,0.0,5.0,2.0,2250.0,1668.0,1908.0
15173285,"31 Alpha St, San Francisco, CA",37.715264,-122.402542,"12/16/15",0.049999999999999996,0.0,4.0,3.0,2325.0,2500.0,1900.0
15173423,"187 Tucker Ave, San Francisco, CA",37.716222,-122.407819,"12/23/15",0.639,0.0,3.0,1.0,1060.0,2500.0,1949.0
15173647,"547 Campbell Ave, San Francisco, CA",37.715323,-122.407298,"12/8/15",0.6,0.0,3.0,1.0,1030.0,2495.0,1944.0
15173656,"227 Delta St, San Francisco, CA",37.71541,-122.408311,"12/18/15",0.642,0.0,3.0,1.0,825.0,1498.0,1958.0
15173965,"200 Raymond Ave, San Francisco, CA",37.713467,-122.407091,"11/13/15",0.8099999999999999,0.0,4.0,3.0,1953.0,2495.0,1925.0
15174292,"51 Peabody St, San Francisco, CA",37.711481,-122.406571,"12/22/15",0.588,0.0,"",2.0,1525.0,2639.0,1940.0
15174728,"660 Naples St, San Francisco, CA",37.718376,-122.43342,"12/18/15",0.2425,0.0,"",1.0,800.0,2500.0,1912.0
15174828,"666 Athens St, San Francisco, CA",37.717609,-122.431819,"11/13/15",0.6779999999999999,0.0,"",1.0,1250.0,2495.0,1950.0
15175282,"128-130 Cora St, San Francisco, CA",37.711288,-122.409324,"11/10/15",0.023,0.0,2.0,2.0,832.0,3646.0,1917.0
15176077,"797 Athens St, San Francisco, CA",37.715461,-122.432755,"11/18/15",0.57,0.0,2.0,1.0,925.0,2613.0,1908.0
15176538,"701 Paris St, San Francisco, CA",37.717498,-122.437757,"12/10/15",1.1,0.0,4.0,2.0,1990.0,2500.0,1928.0
15176924,"638 Sawyer St, San Francisco, CA",37.709184,-122.416225,"1/20/16",0.6,0.0,3.0,2.0,1320.0,2613.0,1947.0
15177121,"924 Naples St, San Francisco, CA",37.715138,-122.435856,"12/4/15",0.7949999999999999,0.0,3.0,1.0,1500.0,2509.0,1919.0
15177425,"749 Prague St, San Francisco, CA",37.71105,-122.432921,"11/10/15",0.83,0.0,"",1.0,1250.0,3127.0,1925.0
15177658,"1012 Saddleback Dr, San Francisco, CA",37.709595,-122.426935,"12/23/15",0.5411,0.0,3.0,2.0,963.0,"",1989.0
15178123,"1143 Naples St, San Francisco, CA",37.712673,-122.436874,"12/16/15",0.95,0.0,5.0,3.0,3034.0,3049.0,1920.0
15178142,"136 Seville St, San Francisco, CA",37.71167,-122.436488,"12/2/15",0.89,0.0,3.0,2.0,1257.0,2421.0,1921.0
15178217,"137 Seville St, San Francisco, CA",37.711226,-122.4365,"12/15/15",0.6,0.0,4.0,1.0,1288.0,2657.0,1926.0
15178486,"34 Pope St, San Francisco, CA",37.714288,-122.441638,"11/30/15",0.9199999999999999,0.0,4.0,3.0,2083.0,3000.0,1991.0
15178871,"4 Brumiss Ter, Daly City, CA",37.708581,-122.451809,"11/17/15",0.738,0.0,"",1.0,1446.0,2108.0,1927.0
15179059,"681 Morse St, San Francisco, CA",37.710979,-122.445586,"12/30/15",0.0955,0.0,3.0,1.0,1150.0,2825.0,1906.0
15179263,"48 Brunswick St, San Francisco, CA",37.711962,-122.439018,"1/14/16",0.9199999999999999,0.0,2.0,1.0,1120.0,1800.0,1917.0
15179361,"1142 Prague St, San Francisco, CA",37.71029,-122.43885,"11/25/15",0.981,1.0,"",2.0,1770.0,3349.0,1946.0
15179502,"250 Concord St, San Francisco, CA",37.710141,-122.442063,"12/4/15",0.815,0.0,4.0,3.0,1574.0,1947.0,1959.0
15179745,"305 Guttenberg St, San Francisco, CA",37.709222,-122.442361,"11/20/15",0.828,0.0,4.0,2.5,1655.0,1960.0,1964.0
15179953,"4475 24th St APT 2, San Francisco, CA",37.750616,-122.442268,"12/8/15",0.8394999999999999,0.0,2.0,1.0,837.0,"",1976.0
15180236,"168 Jersey St, San Francisco, CA",37.751043,-122.428983,"11/10/15",5.7,0.0,4.0,4.5,1140.0,2848.0,1900.0
15180636,"1069 Capp St, San Francisco, CA",37.749612,-122.416789,"11/25/15",1.68,1.0,"","",3140.0,3737.0,1900.0
15180778,"3709 25th St, San Francisco, CA",37.750214,-122.423153,"11/10/15",1.38,0.0,2.0,1.0,1160.0,750.0,1925.0
15180783,"430 Fair Oaks St, San Francisco, CA",37.749725,-122.424094,"12/10/15",2.29,0.0,4.0,3.0,2678.0,"",1911.0
15180812,"1257 Dolores St # A, San Francisco, CA",37.749335,-122.424491,"11/16/15",0.86,0.0,1.0,1.0,950.0,"",1910.0
15180820,"1188-1192 Dolores St, San Francisco, CA",37.750404,-122.425418,"12/14/15",1.05,0.0,3.0,2.0,4650.0,2848.0,1909.0
15181090,"720-722 Clipper St, San Francisco, CA",37.748866,-122.440925,"12/14/15",1.5,0.0,5.0,4.0,3202.0,2581.0,1976.0
15181104,"4647 25th St, San Francisco, CA",37.749075,-122.441235,"12/22/15",1.45,0.0,3.0,2.5,2041.0,"",1978.0
15181209,"1001 Diamond St # 1001A, San Francisco, CA",37.749461,-122.435844,"11/24/15",3.1,0.0,3.0,2.0,2032.0,1913.0,1892.0
15181250,"4069 25th St, San Francisco, CA",37.749628,-122.430985,"12/1/15",4.1,0.0,5.0,1.5,1837.0,2848.0,1905.0
15181449,"267 Clipper St, San Francisco, CA",37.748821,-122.430969,"11/30/15",1.73,0.0,3.0,1.0,1310.0,2613.0,1900.0
15182002,"1454-1456 Church St, San Francisco, CA",37.747482,-122.42731,"12/23/15",1.51,0.0,"",1.0,1416.0,1916.0,1923.0
15182023,"1381 Sanchez St, San Francisco, CA",37.747076,-122.428941,"12/23/15",2.6,0.0,4.0,3.0,2000.0,1999.0,1900.0
15182288,"74 Newburg St, San Francisco, CA",37.745818,-122.434713,"12/23/15",2.25,0.0,4.0,2.0,1625.0,1598.0,1941.0
15182315,"567 27th St # 3, San Francisco, CA",37.746306,-122.432752,"12/23/15",1.4,0.0,3.0,2.0,1600.0,"",1989.0
15182629,"164-166 28TH St, San Francisco, CA",37.745582,-122.426143,"12/30/15",0.6749999999999999,0.0,"",3.0,1775.0,2850.0,1905.0
15182773,"562 28th St, San Francisco, CA",37.745064,-122.434729,"11/18/15",4.35,0.0,4.0,4.0,3766.0,2848.0,1909.0
15182794,"647 Duncan St, San Francisco, CA",37.745402,-122.434331,"11/13/15",0.873529,0.0,2.0,2.0,1400.0,2850.0,1938.0
15183460,"68 30TH St, San Francisco, CA",37.742601,-122.422378,"12/11/15",1.06,0.0,"",3.0,2800.0,3049.0,1908.0
15183723,"1793 Sanchez St, San Francisco, CA",37.740271,-122.428447,"11/10/15",2.26,0.0,4.0,4.0,2110.0,3123.0,1900.0
